Brain-Stem,CSF,Left-Accumbens-area,Left-Amygdala,Left-Caudate,Left-Cerebral-White-Matter,Left-Hippocampus,Left-Inf-Lat-Vent,Left-Lateral-Ventricle,Left-Pallidum,Left-Putamen,Left-Thalamus-Proper,Left-UnsegmentedWhiteMatter,Left-VentralDC,Left-choroid-plexus,Left-vessel,Optic-Chiasm,Right-Accumbens-area,Right-Amygdala,Right-Caudate,Right-Cerebral-White-Matter,Right-Hippocampus,Right-Inf-Lat-Vent,Right-Lateral-Ventricle,Right-Pallidum,Right-Putamen,Right-Thalamus-Proper,Right-UnsegmentedWhiteMatter,Right-VentralDC,Right-choroid-plexus,ctx-lh-bankssts,ctx-lh-caudalanteriorcingulate,ctx-lh-caudalmiddlefrontal,ctx-lh-cuneus,ctx-lh-entorhinal,ctx-lh-frontalpole,ctx-lh-fusiform,ctx-lh-inferiorparietal,ctx-lh-inferiortemporal,ctx-lh-insula,ctx-lh-isthmuscingulate,ctx-lh-lateraloccipital,ctx-lh-lateralorbitofrontal,ctx-lh-lingual,ctx-lh-medialorbitofrontal,ctx-lh-middletemporal,ctx-lh-paracentral,ctx-lh-parahippocampal,ctx-lh-parsopercularis,ctx-lh-parsorbitalis,ctx-lh-parstriangularis,ctx-lh-pericalcarine,ctx-lh-postcentral,ctx-lh-posteriorcingulate,ctx-lh-precentral,ctx-lh-precuneus,ctx-lh-rostralanteriorcingulate,ctx-lh-rostralmiddlefrontal,ctx-lh-superiorfrontal,ctx-lh-superiorparietal,ctx-lh-superiortemporal,ctx-lh-supramarginal,ctx-lh-temporalpole,ctx-lh-transversetemporal,ctx-lh-unknown,ctx-rh-bankssts,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalmiddlefrontal,ctx-rh-cuneus,ctx-rh-entorhinal,ctx-rh-frontalpole,ctx-rh-fusiform,ctx-rh-inferiorparietal,ctx-rh-inferiortemporal,ctx-rh-insula,ctx-rh-isthmuscingulate,ctx-rh-lateraloccipital,ctx-rh-lateralorbitofrontal,ctx-rh-lingual,ctx-rh-medialorbitofrontal,ctx-rh-middletemporal,ctx-rh-paracentral,ctx-rh-parahippocampal,ctx-rh-parsopercularis,ctx-rh-parsorbitalis,ctx-rh-parstriangularis,ctx-rh-pericalcarine,ctx-rh-postcentral,ctx-rh-posteriorcingulate,ctx-rh-precentral,ctx-rh-precuneus,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralmiddlefrontal,ctx-rh-superiorfrontal,ctx-rh-superiorparietal,ctx-rh-superiortemporal,ctx-rh-supramarginal,ctx-rh-temporalpole,ctx-rh-transversetemporal,ctx-rh-unknown,subid,wm-lh-bankssts,wm-lh-caudalanteriorcingulate,wm-lh-caudalmiddlefrontal,wm-lh-cuneus,wm-lh-entorhinal,wm-lh-frontalpole,wm-lh-fusiform,wm-lh-inferiorparietal,wm-lh-inferiortemporal,wm-lh-insula,wm-lh-isthmuscingulate,wm-lh-lateraloccipital,wm-lh-lateralorbitofrontal,wm-lh-lingual,wm-lh-medialorbitofrontal,wm-lh-middletemporal,wm-lh-paracentral,wm-lh-parahippocampal,wm-lh-parsopercularis,wm-lh-parsorbitalis,wm-lh-parstriangularis,wm-lh-pericalcarine,wm-lh-postcentral,wm-lh-posteriorcingulate,wm-lh-precentral,wm-lh-precuneus,wm-lh-rostralanteriorcingulate,wm-lh-rostralmiddlefrontal,wm-lh-superiorfrontal,wm-lh-superiorparietal,wm-lh-superiortemporal,wm-lh-supramarginal,wm-lh-temporalpole,wm-lh-transversetemporal,wm-rh-bankssts,wm-rh-caudalanteriorcingulate,wm-rh-caudalmiddlefrontal,wm-rh-cuneus,wm-rh-entorhinal,wm-rh-frontalpole,wm-rh-fusiform,wm-rh-inferiorparietal,wm-rh-inferiortemporal,wm-rh-insula,wm-rh-isthmuscingulate,wm-rh-lateraloccipital,wm-rh-lateralorbitofrontal,wm-rh-lingual,wm-rh-medialorbitofrontal,wm-rh-middletemporal,wm-rh-paracentral,wm-rh-parahippocampal,wm-rh-parsopercularis,wm-rh-parsorbitalis,wm-rh-parstriangularis,wm-rh-pericalcarine,wm-rh-postcentral,wm-rh-posteriorcingulate,wm-rh-precentral,wm-rh-precuneus,wm-rh-rostralanteriorcingulate,wm-rh-rostralmiddlefrontal,wm-rh-superiorfrontal,wm-rh-superiorparietal,wm-rh-superiortemporal,wm-rh-supramarginal,wm-rh-temporalpole,wm-rh-transversetemporal
14442.942,1042.996,892.996,1027.996,2767.989,189.999,3262.987,15.0,3439.986,1434.994,4106.984,6328.975,15307.939,4123.984,353.999,3.0,129.999,832.997,1032.996,2529.99,769.997,2775.989,109.0,2668.989,1196.995,3445.986,6837.973,14894.941,4296.983,279.999,1300.995,654.997,4440.982,3204.987,1433.994,470.998,9784.961,10144.959,8014.968,3862.985,1122.996,7131.972,3456.986,6157.975,2398.99,9428.962,2571.99,2179.991,3018.988,1614.994,2080.992,2452.99,10080.96,1476.994,12780.949,4105.984,677.997,7236.971,14097.944,16135.936,9598.962,10179.959,5480.978,815.997,453.998,2090.992,423.998,3760.985,2323.991,1354.995,655.997,8082.968,9379.963,7898.968,10422.958,783.997,11900.952,1744.993,3508.986,1657.993,12526.95,2337.991,2043.992,2343.991,706.997,960.996,1603.994,10845.957,1655.993,9381.963,3924.984,459.998,10682.957,14445.942,10792.957,10027.96,9115.964,1780.993,438.998,1453.994,5521703_VNavNorm_run-01,1716.993,1365.995,4139.983,1188.995,616.998,354.999,7056.972,7081.972,5300.979,4755.981,2931.988,6329.975,4357.983,4986.98,2879.988,3758.985,1835.993,1566.994,2373.991,1697.993,1890.992,1585.994,9041.964,2642.989,10837.957,6700.973,854.997,6426.974,9954.96,14725.941,8769.965,7485.97,3128.988,1515.994,2084.992,861.997,3154.987,1389.994,546.998,466.998,6341.975,7200.971,6063.976,7859.969,1631.993,7601.97,2735.989,4131.983,2123.992,8028.968,2199.991,1558.994,1632.993,612.998,2020.992,1584.994,8866.965,2271.991,9568.962,6706.973,761.997,6585.974,11077.956,8744.965,8092.968,8480.966,834.997,1080.996
15734.937,662.997,545.998,3790.985,1103.996,1792.993,1399.994,43.0,3142.987,866.997,2483.99,3554.986,1695.993,3350.987,64.0,,119.0,777.997,2310.991,2237.991,2336.991,4168.983,272.999,7498.97,2534.99,2510.99,4793.981,2369.991,7865.969,376.998,125.0,,3147.987,9658.961,1356.995,78.0,2279.991,11548.954,7606.97,6892.972,156.999,20543.918,97.0,2471.99,1299.995,15280.939,854.997,1413.994,5331.979,2863.989,1439.994,1500.994,6113.976,,12060.952,2363.991,,17479.93,7470.97,17459.93,778.997,2292.991,1664.993,121.0,5370.979,702.997,3472.986,1087.996,12102.952,,556.998,656.997,22651.91,1061.996,62.0,4995.98,22212.911,24.0,1824.993,2375.991,548.998,3310.987,34.0,426.998,4493.982,5720.977,872.997,4690.981,1835.993,10794.957,8663.965,141.999,11386.955,11080.956,15964.936,1445.994,15640.938,,,1284.995,5521703_VNavNorm_run-02,804.997,,3832.985,4942.98,301.999,341.999,2600.99,10108.96,4571.982,3005.988,718.997,10492.958,4231.983,2286.991,1561.994,8066.968,1199.995,1118.996,4325.983,2280.991,2532.99,1673.993,11501.954,206.999,11083.956,5348.979,102.0,21705.913,4166.983,20510.918,3473.986,11116.956,933.996,238.999,882.996,5769.977,2390.99,7688.969,,251.999,1050.996,13566.946,1032.996,594.998,4801.981,20086.92,516.998,3450.986,2744.989,696.997,2947.988,545.998,2122.992,1092.996,3560.986,2128.991,2841.989,4241.983,6223.975,15249.939,1490.994,13577.946,14885.941,16836.933,937.996,9366.963,,
21024.906,1008.647,537.092,1784.332,4287.516,331.266,4787.231,242.178,6162.984,2381.328,5519.396,8542.264,27089.586,4515.358,320.002,47.616,238.594,546.82,1944.589,4478.493,288.258,4884.0,262.658,6769.708,2257.423,5704.229,7993.396,28816.061,4398.109,501.763,2906.131,3014.164,8712.249,3773.465,1860.108,1607.691,13235.287,15914.089,14284.894,8295.478,3871.769,14923.362,9699.904,8989.755,7228.463,15363.173,4495.902,2286.095,7407.665,3273.749,6095.4,2942.483,11534.924,5084.193,16722.03,13083.222,2798.61,22170.258,27767.99,16733.806,18650.234,15323.749,2731.026,1742.859,1003.527,2948.627,2626.577,6196.777,4151.323,2016.781,1926.669,12564.051,22979.223,12392.529,8986.171,3315.222,16649.325,9507.39,9926.209,7482.417,18071.671,4408.349,2360.335,6224.425,4187.163,7342.64,3106.836,10040.898,4653.087,15606.886,14573.664,2555.921,24000.158,28848.317,16157.802,16779.374,11072.073,3128.341,1270.792,685.573,5531779_HCP,2886.675,2540.561,6519.851,2267.663,592.9,378.37,6591.019,9828.417,7277.104,9726.016,4843.552,9439.294,7279.664,5804.07,4644.382,5271.587,3916.826,1387.017,4355.613,1266.696,3764.249,4275.228,7058.478,5632.549,13381.72,8848.954,2903.059,13397.592,18820.732,12387.921,9378.366,9047.611,655.876,760.325,3054.612,3203.093,4935.712,2126.862,517.635,583.172,6498.859,12541.522,6309.929,10590.278,3627.032,10845.255,7739.443,6856.237,3929.626,6733.868,4680.735,1801.228,3721.752,1565.706,4802.08,3629.592,6503.979,4767.775,12934.741,9847.873,2242.575,15609.447,17587.827,12340.817,7462.449,7189.039,629.252,701.445
20798.975,1036.999,598.999,1879.998,4598.995,347.0,4526.995,342.0,6412.992,2594.997,5888.993,9221.989,24723.971,4617.994,410.0,25.0,249.0,640.999,1790.998,4749.994,128.0,4790.994,269.0,6777.992,2418.997,6127.993,9372.989,25602.969,4559.995,658.999,3028.996,3122.996,8189.99,3863.995,1974.998,1198.999,12685.985,15861.981,13915.983,7930.991,3773.996,14462.983,9700.988,9137.989,6277.993,14971.982,4322.995,2419.997,7221.991,3049.996,5949.993,2878.997,11570.986,5007.994,16427.98,12768.985,2743.997,21592.974,27466.967,16018.981,18106.978,14656.983,2511.997,1719.998,905.999,2932.997,2374.997,6025.993,4152.995,1970.998,1381.998,11790.986,22516.973,12438.985,9384.989,3281.996,16980.98,9237.989,9848.988,6152.993,18026.979,4303.995,2406.997,6086.993,4050.995,7336.991,3243.996,9777.988,4670.994,15281.982,14269.983,2778.997,24295.971,28447.966,15675.981,16393.98,10824.987,2704.997,1202.999,690.999,5531779_VNav,2966.996,2487.997,6435.992,2157.997,710.999,291.0,6667.992,9905.988,6988.992,9471.989,4683.994,8849.989,7111.992,5509.993,3484.996,5421.994,3850.995,1337.998,4303.995,1126.999,3755.996,3795.995,6656.992,6135.993,13267.984,8782.99,2955.996,13304.984,18041.978,11990.986,8995.989,8871.989,610.999,794.999,3040.996,3151.996,4800.994,1939.998,522.999,420.999,6119.993,12680.985,6331.992,11163.987,3599.996,10365.988,7007.992,6447.992,3976.995,6526.992,4944.994,1703.998,3514.996,1531.998,4611.995,3307.996,6204.993,4530.995,13039.984,9617.989,2223.997,16381.98,17784.979,11999.986,7473.991,6769.992,470.999,635.999
20523.976,991.999,578.999,1776.998,4317.995,397.0,4471.995,335.0,6297.992,2237.997,5590.993,8447.99,26085.969,4391.995,415.0,25.0,354.0,590.999,1741.998,4610.995,217.0,4684.994,279.0,6504.992,2267.997,5682.993,8230.99,27910.967,4362.995,630.999,2900.997,3131.996,7974.99,3739.996,2170.997,1078.999,12949.985,15555.981,13774.984,8003.99,3592.996,14621.983,9522.989,9153.989,6973.992,15001.982,4237.995,2257.997,7209.991,3059.996,5950.993,2960.996,11725.986,4964.994,16403.98,12938.985,2770.997,21784.974,27775.967,16012.981,18467.978,14737.982,2851.997,1696.998,650.999,2943.996,2436.997,5776.993,4179.995,2052.998,1536.998,12032.986,22575.973,12250.985,9168.989,3284.996,16734.98,9329.989,9926.988,6405.992,17809.979,4230.995,2422.997,6170.993,4174.995,7202.991,3314.996,10193.988,4615.994,15515.982,14279.983,2584.997,24196.971,27858.967,15685.981,16071.981,10736.987,2947.996,1231.999,629.999,5531779_VNavNorm,2947.996,2665.997,6084.993,2087.998,669.999,292.0,6641.992,9735.988,7056.992,10002.988,4563.995,8732.99,6992.992,5574.993,4637.994,5284.994,3682.996,1282.998,4243.995,1134.999,3727.996,3896.995,6754.992,5859.993,13372.984,8806.99,2850.997,13051.984,18712.978,11853.986,8891.989,8768.99,624.999,753.999,2981.996,3286.996,4694.994,1929.998,481.999,391.0,6156.993,12656.985,6252.993,10554.987,3670.996,10181.988,7661.991,6413.992,3941.995,6430.992,4644.994,1779.998,3631.996,1523.998,4503.995,3306.996,6467.992,4725.994,12948.985,9623.989,2158.997,16256.981,17466.979,11909.986,7235.991,6706.992,456.999,641.999
24468.572,681.987,840.707,1790.471,4290.576,316.929,4732.946,448.002,4691.986,2637.834,5549.077,9194.019,43960.486,5186.068,409.602,18.432,167.425,881.667,2061.832,4451.345,252.417,4751.378,339.457,5413.908,2349.577,6019.607,9122.338,40963.739,4874.77,542.21,4263.952,2468.361,9297.955,4582.929,1843.719,950.788,11802.669,17190.465,16803.903,9032.226,3155.468,15653.947,10186.278,8522.784,7685.661,17710.659,4482.577,2533.386,6095.895,3250.188,5264.404,4562.961,13273.138,4791.314,14550.583,10797.097,3109.9,24142.427,32815.228,17056.832,14468.663,14555.703,2603.018,1786.375,481.794,2917.387,2001.928,9274.915,4502.033,2301.449,1611.27,14148.149,19342.921,16234.045,9049.122,3130.38,22427.221,9373.731,7919.646,7794.717,14667.319,4551.697,2856.971,4957.203,3994.127,6709.785,3936.783,13017.649,3973.647,14800.44,13321.778,1878.535,23621.209,31295.094,17097.793,14109.237,13161.01,2473.993,1179.652,631.81,5533736_HCP_run-01,4165.648,3454.989,8660.001,3978.255,1051.652,399.362,7655.965,14418.998,9596.452,12455.471,4627.985,11939.373,8549.92,6793.754,4455.953,8698.913,5129.747,1879.047,4401.681,1289.221,3998.223,5171.22,11641.388,5709.334,18899.527,10718.248,3323.405,18050.628,25493.6,14713.912,9130.53,13301.81,1474.054,1023.492,3958.799,2839.051,8785.953,4033.551,907.267,525.826,8143.903,14035.509,8571.936,13516.339,4425.745,19558.474,8256.543,6953.498,4303.888,9205.283,6428.696,2005.0,3887.119,1886.727,4895.762,4492.305,10941.993,4838.418,18059.332,12974.641,2352.649,17888.835,24294.492,14469.687,8360.48,12117.038,1235.973,902.147
25567.0,797.0,781.0,1943.0,4747.0,254.0,4851.0,451.0,5386.0,2826.0,5994.0,11198.0,36665.0,5080.0,498.0,15.0,224.0,865.0,1882.0,5349.0,266.0,4939.0,335.0,5887.0,2348.0,6066.0,10489.0,36067.0,4978.0,668.0,4085.0,2645.0,10278.0,5121.0,2475.0,1325.0,12327.0,16929.0,17949.0,8751.0,3353.0,14498.0,11496.0,8115.0,7281.0,18671.0,4859.0,2877.0,6820.0,3646.0,6246.0,3208.0,14495.0,5411.0,17961.0,12369.0,3125.0,25934.0,34298.0,21365.0,16449.0,17853.0,2603.0,2160.0,547.0,3468.0,2445.0,10498.0,5139.0,2121.0,1517.0,13853.0,23154.0,15432.0,9102.0,3538.0,19238.0,10710.0,8428.0,7774.0,17562.0,5799.0,2781.0,5327.0,4220.0,7598.0,3205.0,13743.0,4824.0,17020.0,13978.0,1878.0,26238.0,33967.0,18099.0,15555.0,14765.0,3116.0,1087.0,932.0,5533736_VNav_run-01,3603.0,3307.0,8559.0,3397.0,1320.0,353.0,8113.0,12567.0,9062.0,11827.0,4564.0,13373.0,8522.0,5255.0,4510.0,8043.0,5166.0,1729.0,4782.0,1162.0,3758.0,4973.0,9250.0,5746.0,15052.0,10985.0,3036.0,17448.0,24494.0,14981.0,9627.0,11418.0,646.0,1010.0,3612.0,2639.0,8895.0,3536.0,938.0,412.0,7953.0,13773.0,8043.0,12502.0,4291.0,19651.0,8958.0,5729.0,4697.0,8541.0,6695.0,1702.0,3856.0,1702.0,4608.0,5040.0,8828.0,5330.0,15916.0,11866.0,2442.0,17306.0,25066.0,13225.0,7377.0,10682.0,727.0,767.0
24857.0,766.0,886.0,1835.0,4768.0,217.0,4782.0,395.0,5298.0,2576.0,6108.0,10618.0,36868.0,5335.0,530.0,12.0,153.0,835.0,1819.0,5109.0,271.0,5076.0,371.0,5888.0,2240.0,5956.0,10614.0,34539.0,4797.0,653.0,4292.0,2556.0,10625.0,5241.0,2231.0,924.0,12328.0,17121.0,17241.0,9003.0,3428.0,14479.0,10762.0,8488.0,6624.0,18670.0,4595.0,3008.0,6943.0,3773.0,6050.0,3389.0,15413.0,5285.0,16976.0,12293.0,2699.0,25126.0,34584.0,21122.0,16340.0,16078.0,2676.0,2026.0,539.0,3368.0,2340.0,11101.0,5001.0,2256.0,1339.0,14069.0,22529.0,16360.0,9251.0,3696.0,18609.0,9624.0,8349.0,6800.0,17818.0,5745.0,2931.0,5399.0,4183.0,7503.0,3073.0,13256.0,4755.0,16291.0,14047.0,2153.0,25467.0,34294.0,18907.0,15562.0,14539.0,2764.0,1178.0,768.0,5533736_VNav_run-02,3846.0,3445.0,8941.0,3703.0,1155.0,250.0,7948.0,12846.0,9004.0,13167.0,4780.0,13184.0,7766.0,5503.0,4077.0,8186.0,5112.0,1798.0,4389.0,1186.0,3725.0,5006.0,10276.0,5699.0,15873.0,10554.0,2819.0,17483.0,24659.0,15345.0,9474.0,11256.0,693.0,1096.0,3615.0,2944.0,9293.0,3480.0,1029.0,394.0,8336.0,13560.0,8114.0,13198.0,4492.0,19647.0,8053.0,5805.0,4249.0,8861.0,6689.0,1708.0,3710.0,1587.0,4681.0,5009.0,9773.0,5283.0,16307.0,12156.0,2385.0,16846.0,24828.0,14017.0,7990.0,10792.0,670.0,828.0
24395.0,686.0,875.0,1885.0,4542.0,202.0,4695.0,390.0,5343.0,2590.0,5416.0,9773.0,39251.0,4994.0,521.0,12.0,232.0,923.0,1833.0,5016.0,261.0,4845.0,339.0,5844.0,2163.0,5866.0,9320.0,36975.0,5055.0,569.0,4077.0,2768.0,10384.0,5171.0,2450.0,1196.0,12572.0,17362.0,17563.0,9047.0,3433.0,16378.0,11495.0,8009.0,7665.0,18516.0,4926.0,2946.0,6698.0,3629.0,6334.0,3214.0,15912.0,5428.0,18005.0,12634.0,3166.0,25715.0,34448.0,20801.0,16470.0,16826.0,2846.0,2183.0,592.0,3361.0,2463.0,10850.0,5592.0,2515.0,1483.0,14046.0,23352.0,15161.0,9297.0,3716.0,20900.0,10840.0,8233.0,7672.0,17518.0,5656.0,2712.0,5382.0,4200.0,7682.0,3472.0,14047.0,4779.0,17135.0,13933.0,2206.0,25719.0,33718.0,18247.0,15720.0,14561.0,3104.0,1159.0,612.0,5533736_VNavNorm_run-01,3539.0,3477.0,8736.0,3353.0,1182.0,289.0,8092.0,12714.0,8770.0,11750.0,4819.0,11382.0,8324.0,5190.0,5510.0,8109.0,5254.0,1817.0,4350.0,1128.0,3854.0,4569.0,9494.0,5592.0,14571.0,11012.0,3151.0,17296.0,24425.0,14675.0,9424.0,10868.0,688.0,1006.0,3488.0,2800.0,9137.0,3486.0,857.0,394.0,7918.0,13766.0,7987.0,12816.0,4588.0,15717.0,9328.0,5776.0,3935.0,8456.0,6556.0,1693.0,3667.0,1676.0,4643.0,4002.0,9112.0,5148.0,15428.0,11846.0,2639.0,16944.0,24497.0,13368.0,7433.0,10495.0,701.0,786.0
24596.0,682.0,789.0,1663.0,4621.0,249.0,4644.0,393.0,5291.0,2707.0,5888.0,9772.0,38691.0,5221.0,451.0,14.0,169.0,1050.0,1885.0,4970.0,461.0,4784.0,412.0,5686.0,2285.0,5925.0,9060.0,36262.0,5120.0,636.0,4227.0,2758.0,10570.0,5075.0,2715.0,1008.0,12470.0,17748.0,17166.0,8979.0,3488.0,15497.0,11328.0,8022.0,7421.0,18475.0,4853.0,3027.0,6800.0,3710.0,6064.0,3285.0,15665.0,5235.0,17564.0,12467.0,2864.0,25398.0,34270.0,21534.0,16421.0,16041.0,2842.0,2124.0,499.0,3336.0,2428.0,10637.0,5332.0,2413.0,1483.0,14243.0,22283.0,16600.0,9184.0,3654.0,21294.0,9734.0,8293.0,7134.0,16954.0,5362.0,2855.0,5436.0,4291.0,7495.0,3108.0,13878.0,4626.0,16598.0,13831.0,2319.0,25628.0,34107.0,19278.0,16120.0,14440.0,2958.0,1212.0,1029.0,5533736_VNavNorm_run-02,3645.0,3412.0,8942.0,3475.0,1325.0,245.0,7776.0,13090.0,8947.0,11360.0,4887.0,11141.0,8433.0,5194.0,5401.0,7971.0,5031.0,1922.0,4111.0,1118.0,3586.0,4979.0,9859.0,5600.0,15534.0,10573.0,2886.0,17488.0,24151.0,15218.0,9332.0,10708.0,725.0,1008.0,3566.0,2919.0,9003.0,3492.0,1042.0,368.0,8038.0,12852.0,8094.0,12017.0,4528.0,16397.0,8258.0,6228.0,4465.0,8640.0,6544.0,1761.0,3803.0,1645.0,4551.0,4237.0,9126.0,5139.0,15826.0,11919.0,2423.0,16854.0,24427.0,13786.0,7872.0,10799.0,713.0,680.0
20123.724,1310.213,605.186,1728.519,3258.892,287.745,4099.087,173.057,5233.172,1912.327,5626.389,8209.951,31230.582,4587.537,339.969,,253.441,714.755,2400.777,3502.093,258.561,4147.728,231.425,4928.531,1850.375,5328.916,8359.456,28341.355,4432.913,400.386,3472.909,3535.885,9390.627,2652.17,1937.415,1321.477,13676.596,16895.552,19092.552,8079.39,3847.695,13903.924,10032.166,7136.283,6347.8,17741.379,4403.729,2490.377,5697.045,3317.773,4111.888,1845.767,10977.321,4766.738,14927.928,16354.366,4548.113,23077.463,29292.143,22491.733,15214.649,17582.146,3194.892,1452.037,641.026,2693.642,3102.732,8738.337,3940.367,2431.497,1691.142,12813.872,20808.271,15569.467,8484.896,3782.67,16196.669,8725.025,9711.653,7272.987,16356.926,5518.869,2062.856,5743.638,3548.173,5250.58,2678.794,11372.075,5105.171,15052.345,15674.939,2777.098,21580.881,31097.973,21292.624,14878.264,15213.625,3216.396,1419.269,463.362,5537803_HCP_run-01,2702.858,3524.109,6668.825,2014.728,970.244,355.329,6822.426,11242.538,9782.821,10429.479,4460.561,9688.101,7234.587,4500.497,4620.817,7663.133,4354.576,1620.486,2917.387,1058.82,2276.361,2415.113,6775.322,5586.453,13015.089,13929.525,2963.979,15218.745,16615.999,16822.335,8305.183,10359.335,854.531,720.387,2506.761,3064.844,7094.299,2531.85,1012.74,447.49,6360.088,12837.936,7426.588,10787.369,4615.185,10437.671,6396.952,5833.238,3591.694,7193.627,5977.623,1366.021,3052.044,1006.596,2965.515,3246.092,8019.998,5327.38,12614.704,13525.555,2181.64,14377.526,19253.833,15007.289,6434.84,10775.593,815.619,507.906
19399.241,1256.453,632.834,1762.823,3402.765,223.745,4121.104,156.161,5147.667,2276.873,5383.7,8687.137,30553.715,4597.265,443.906,,217.089,724.995,2086.408,3635.726,255.489,3979.791,274.945,4825.618,1783.815,5469.205,8213.023,28423.275,4419.601,416.258,3592.718,3879.439,9576.484,2659.338,1831.431,1238.533,13426.739,15768.635,19407.945,8147.487,3834.894,13272.626,9935.397,6801.946,6001.687,17509.442,4301.84,2642.442,5419.54,3106.316,4121.104,1750.023,10689.064,4817.426,14634.039,15734.843,4266.512,21812.306,27471.464,22167.124,14395.446,16948.288,3840.526,1377.797,683.011,2650.634,3096.076,8500.256,3686.414,2384.905,1766.407,12954.673,20530.253,15594.555,7205.403,3592.718,15077.433,9059.874,9433.636,7062.555,16042.557,5534.229,2110.984,5364.244,3340.301,5283.348,2552.842,10588.2,4878.866,14294.07,15021.625,2351.625,21384.273,29932.145,20857.423,14161.973,14936.632,3874.831,1268.229,716.803,5537803_HCP_run-02,2834.443,3341.837,6923.802,2259.465,1091.588,374.785,6680.089,11066.922,10113.062,10351.655,4557.841,9896.485,7431.196,4634.641,4875.794,7560.221,4588.561,1668.102,2931.723,1216.005,2695.69,2468.873,7755.805,5884.95,13855.284,13349.938,2721.29,15361.082,17408.578,17056.32,8143.903,11097.642,1000.964,677.379,2657.29,3080.716,7266.331,2760.202,985.604,529.41,6604.313,13081.137,7861.79,9642.532,4404.241,10687.528,8216.095,6222.871,3752.462,7216.155,6428.696,1455.109,3087.884,1090.564,3265.036,3464.205,8805.921,5158.931,13439.539,13937.205,2185.736,14667.831,19102.792,15887.932,6924.314,11220.522,1140.228,468.994
19713.0,1105.0,634.0,1602.0,3540.0,146.0,4023.0,232.0,5753.0,2268.0,6071.0,9783.0,26327.0,4338.0,448.0,6.0,472.0,696.0,1952.0,3968.0,178.0,3900.0,285.0,5325.0,2001.0,5669.0,9229.0,24872.0,4052.0,522.0,3432.0,3763.0,10390.0,2923.0,2050.0,1160.0,13508.0,16795.0,20775.0,8621.0,4110.0,12726.0,10233.0,7446.0,5456.0,19136.0,4326.0,2530.0,5516.0,3082.0,3883.0,2065.0,11599.0,5153.0,16446.0,16522.0,4030.0,22617.0,28819.0,23621.0,15462.0,17189.0,2814.0,1289.0,782.0,2535.0,3111.0,9204.0,4046.0,2356.0,1582.0,13102.0,21230.0,15959.0,7701.0,3746.0,15775.0,9458.0,10271.0,6321.0,17288.0,5506.0,2093.0,5712.0,3451.0,5086.0,2920.0,11966.0,5212.0,15666.0,16198.0,2490.0,22171.0,31221.0,22352.0,14398.0,15075.0,3030.0,1235.0,716.0,5537803_VNav_run-01,2537.0,3122.0,6693.0,1824.0,953.0,262.0,6337.0,10449.0,9442.0,11536.0,4468.0,10451.0,7021.0,3886.0,3280.0,7649.0,4141.0,1453.0,2669.0,986.0,2251.0,2102.0,6036.0,6249.0,12017.0,12652.0,2654.0,14118.0,15718.0,15081.0,7387.0,9765.0,576.0,618.0,2332.0,3289.0,7006.0,2270.0,866.0,389.0,5758.0,12054.0,7438.0,9039.0,4358.0,11834.0,7748.0,5135.0,3306.0,7018.0,5693.0,1300.0,2981.0,940.0,2910.0,2879.0,7082.0,5219.0,11799.0,12210.0,2126.0,13546.0,18555.0,14113.0,6282.0,10237.0,660.0,515.0
19960.0,1091.0,750.0,1642.0,3623.0,139.0,4051.0,250.0,5662.0,2242.0,5994.0,9913.0,26336.0,4399.0,405.0,4.0,260.0,655.0,1874.0,3861.0,136.0,3916.0,253.0,5355.0,2040.0,5389.0,9593.0,24651.0,4293.0,443.0,3430.0,3944.0,10164.0,2591.0,1927.0,1069.0,13430.0,16419.0,20521.0,7725.0,4034.0,12775.0,10323.0,7224.0,6030.0,18590.0,4163.0,2560.0,5521.0,3164.0,3747.0,2040.0,9722.0,4915.0,14179.0,16299.0,4090.0,21942.0,28512.0,22999.0,15507.0,15984.0,2813.0,1359.0,741.0,2614.0,2847.0,8862.0,3462.0,2558.0,1604.0,12983.0,20818.0,15791.0,7612.0,3616.0,14693.0,9667.0,9772.0,6441.0,16635.0,5339.0,2033.0,5374.0,3519.0,5084.0,2724.0,9911.0,5012.0,14437.0,15186.0,2327.0,22089.0,30438.0,21105.0,14069.0,14498.0,3168.0,1295.0,330.0,5537803_VNav_run-02,2800.0,3373.0,7066.0,1881.0,907.0,295.0,6718.0,11101.0,9671.0,10259.0,4681.0,10265.0,7023.0,3977.0,3824.0,8529.0,4156.0,1362.0,2880.0,1177.0,2647.0,2274.0,8025.0,6134.0,13989.0,13254.0,2663.0,14146.0,17544.0,16798.0,8347.0,11427.0,598.0,632.0,2611.0,3213.0,7040.0,2541.0,922.0,435.0,6215.0,13652.0,7691.0,9067.0,4409.0,13072.0,8229.0,5240.0,3510.0,7948.0,5980.0,1236.0,2941.0,1059.0,2923.0,2904.0,9262.0,5337.0,13071.0,12691.0,2040.0,14546.0,18705.0,16048.0,6968.0,11713.0,761.0,498.0
