ctx-lh-caudalanteriorcingulate,ctx-lh-caudalmiddlefrontal,ctx-lh-cuneus,ctx-lh-entorhinal,ctx-lh-fusiform,ctx-lh-inferiorparietal,ctx-lh-inferiortemporal,ctx-lh-insula,ctx-lh-isthmuscingulate,ctx-lh-lateraloccipital,ctx-lh-lateralorbitofrontal,ctx-lh-lingual,ctx-lh-medialorbitofrontal,ctx-lh-middletemporal,ctx-lh-paracentral,ctx-lh-parahippocampal,ctx-lh-parsopercularis,ctx-lh-parsorbitalis,ctx-lh-parstriangularis,ctx-lh-pericalcarine,ctx-lh-postcentral,ctx-lh-posteriorcingulate,ctx-lh-precentral,ctx-lh-precuneus,ctx-lh-rostralanteriorcingulate,ctx-lh-rostralmiddlefrontal,ctx-lh-superiorfrontal,ctx-lh-superiorparietal,ctx-lh-superiortemporal,ctx-lh-supramarginal,ctx-lh-transversetemporal,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalmiddlefrontal,ctx-rh-cuneus,ctx-rh-entorhinal,ctx-rh-fusiform,ctx-rh-inferiorparietal,ctx-rh-inferiortemporal,ctx-rh-insula,ctx-rh-isthmuscingulate,ctx-rh-lateraloccipital,ctx-rh-lateralorbitofrontal,ctx-rh-lingual,ctx-rh-medialorbitofrontal,ctx-rh-middletemporal,ctx-rh-paracentral,ctx-rh-parahippocampal,ctx-rh-parsopercularis,ctx-rh-parsorbitalis,ctx-rh-parstriangularis,ctx-rh-pericalcarine,ctx-rh-postcentral,ctx-rh-posteriorcingulate,ctx-rh-precentral,ctx-rh-precuneus,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralmiddlefrontal,ctx-rh-superiorfrontal,ctx-rh-superiorparietal,ctx-rh-superiortemporal,ctx-rh-supramarginal,ctx-rh-transversetemporal,subid
719.775797973,3334.8044342,1961.24105099,820.484091838,4472.59048371,6974.18775929,5259.43431806,2455.36082974,1213.49456176,7887.96044505,3731.9626429,4059.96413414,2752.93753011,5503.03775992,1494.21893925,1062.76827078,2150.11895351,1184.22709088,2117.92779798,1257.35838708,5168.68003014,1817.58049228,5299.99675234,4802.3771218,1166.30794585,8628.42096736,9920.15570409,7841.21965112,5568.66313234,5598.7137887,530.480188254,1248.39683532,3246.89648674,2340.37942763,794.170584635,4963.6032993,8720.32535789,5468.57808521,2790.4072034,1313.98611073,6920.81193907,3605.99361211,3804.89577615,3159.30702243,6439.86675227,1651.34990211,818.180364907,1344.66934873,1487.71998924,2386.83537643,1558.4527873,5309.27932953,1710.03603549,4905.24127674,4852.68380853,1040.13351187,9478.61682791,9776.41278332,7646.71266428,4816.27527328,4221.06293546,386.402498542,5230215_VNav_run-01
697.646833511,3305.5742751,2022.16782837,880.22638638,4304.85646263,6976.20359424,5078.19955725,2463.62162356,1179.12252365,7924.73552327,3713.73538831,4144.23355051,2653.60223852,5567.13244333,1504.80447377,1031.14121065,2169.05986578,1098.7810643,2117.17949162,1326.13800894,5251.9444611,1834.50495155,5316.72458404,4843.59577443,1172.39836511,8692.05939921,9738.51007638,7825.26944381,5522.66286516,5698.45579095,536.808037707,1261.75582871,3176.17424261,2359.0340704,721.867955937,4859.35293761,8546.54726633,5302.8992005,2893.56061637,1291.7882952,7067.69947629,3412.57724672,3941.39736144,2898.48519713,6452.0290716,1697.15634695,764.340292336,1319.11436864,1455.40263384,2364.40344295,1555.17606343,5273.21942641,1769.96123618,4923.19022189,5077.71305475,1169.20613399,9544.8972745,9632.34411537,7828.04525422,4739.40143913,4388.89846736,410.279057644,5230215_VNav_run-02
719.072041233,3117.21335539,1932.00328102,829.090958107,4507.95530112,7188.05223096,5235.81196838,2386.38742048,1201.15551956,7944.28551768,3608.32475984,3983.18344749,2815.60023217,5343.48646449,1442.00616819,1053.22322685,2144.23756779,1328.10162739,2054.29843275,1293.16922275,5166.33975148,1830.75691893,5235.53774905,4730.51052683,1163.38764405,8799.25832381,9804.51309322,7902.75450411,5562.58412046,5435.44897174,532.054173003,1243.86956537,3124.15126535,2350.68640227,834.469860715,4749.29293486,8623.5544101,5322.91760524,2491.70437934,1265.1547109,6991.14583948,3464.22707907,4051.07403041,2954.56807467,6433.89777938,1666.99336077,847.61916847,1305.51305282,1667.78578122,2414.60516198,1753.20338189,5383.78190075,1818.75800268,4926.16898899,4898.67598688,1102.803627,9239.77023602,9268.99834297,7722.87523773,4753.75335152,4209.09314709,380.792924643,5230215_VNavNorm_run-01
643.250564387,3159.9202546,2044.9344433,793.621317797,4368.24566232,7173.7921891,5075.7801557,2472.57367568,1194.01226625,8008.1869855,3618.40063213,4109.24462764,2604.6042637,5494.93400784,1473.25155669,996.553515673,2132.94191968,1167.4306602,2094.56911518,1314.52328015,5294.67551176,1833.56613082,5312.45780317,4890.33969342,1163.38527309,8887.9270083,9597.76844782,7802.83566545,5464.13074588,5630.27716373,556.799468443,1241.1454563,3155.12831473,2356.17903516,707.959177748,4816.93962327,8518.46474593,5369.69027249,2924.76383613,1245.23623775,7111.47125659,3397.44429982,3925.27662588,3004.68812964,6354.21962424,1663.73269665,787.046760262,1329.04086039,1531.29548202,2338.75083509,1563.94200181,5326.22876497,1831.85777233,4973.84268626,5014.99046216,1121.78338443,9498.09209984,9549.61285886,7915.84727996,4720.47446784,4278.19328437,385.979780994,5230215_VNavNorm_run-02
765.851244265,2540.62135911,2218.9620088,664.181856509,3253.62288446,7090.85091014,3723.83661595,1988.2691484,1368.24680989,8500.72583419,1803.31957185,4055.40168509,2196.44655932,5312.49085387,1649.30773642,882.840214034,1677.38809771,1045.97202244,1705.77304835,1155.82278086,5891.48596505,1319.93100637,6141.42514714,4940.75398397,618.706767997,8614.17475762,10995.6658819,7825.10877793,5138.83812026,4845.19031393,568.383721107,895.188433141,2625.32812304,2332.56912211,580.169515514,3459.24900134,7929.60568387,3907.92916606,2020.6094577,1484.39689601,7321.13896297,2169.66075313,4660.41072392,1812.92024196,5869.83784474,1595.80437195,830.326704782,1673.58638459,1156.15115886,1775.7996794,1515.1946477,5725.12292183,1457.56865951,6163.23574772,4960.13420648,505.927470066,8302.92987136,10083.0184251,7378.14108413,5323.73978184,4486.3875185,419.992298976,5230920_HCP_run-01
703.26809636,2817.75441695,1213.43804894,651.707489835,2343.45352274,6193.70168148,3266.63585301,1608.3711091,907.601819647,6489.25261807,1369.95868338,1748.01787236,1370.37765376,5263.77808892,1348.32461659,685.051400254,1492.39741085,794.495951486,1349.95476258,773.559092687,5431.82861749,1173.27083734,5515.23257079,2845.26159632,409.35892187,8305.02527046,9840.8397645,5697.10651141,4354.59228315,4892.48043323,485.806400116,522.819303181,2435.62855249,1000.52363823,612.026365414,2950.72598009,7364.80966206,3164.39851938,1835.95540421,858.431900388,5762.06869258,2178.01263147,1665.2336775,1511.21983849,4968.14364523,1786.57357097,593.591768068,1566.21710501,1369.41017634,1745.51006825,900.169685053,5554.9063758,1172.61229493,5816.52972055,3239.77846765,380.182417932,7634.6144981,8346.07489949,6092.34072224,4803.68303757,4420.59860981,375.745096717,5230920_VNav_run-01
577.744769775,2564.78574605,1563.38743783,515.334836034,2621.68742298,6501.06184706,3137.7085298,1721.20629031,1009.0016734,5922.05202021,1363.46344412,1632.64804323,1303.16573205,5047.45624173,1380.77069249,726.593709616,1792.76456898,905.14336114,928.651763866,956.871175328,5962.40437084,1163.37144212,6207.27183579,3103.17414912,365.282381249,8039.78359367,9853.97257664,5833.35182508,4793.27585452,4877.53007903,461.713753123,509.746172842,2258.50003663,2223.94127181,586.10430509,3137.16538036,7261.78072679,3403.07204152,1837.84591895,923.82284895,6398.46743743,2163.15186299,2243.83865779,1490.99527247,4943.10198512,1485.30890895,672.121759858,1562.30386988,1330.74379123,1862.48905109,1228.92191956,5762.43208957,887.412243079,5791.35099794,3187.11739158,328.705459486,8262.09351073,8176.62492564,6251.47480449,4505.95891345,4636.15989498,417.736370409,5230920_VNavNorm_run-01
1094.06599195,3081.47741529,1929.87454307,705.341751367,3609.33117891,5235.78068309,4687.24878964,2145.04319098,1028.97745415,6290.98198164,3377.70420919,3853.12603935,2329.35848722,5020.66043833,1652.70325316,1045.34561287,1798.40831038,1145.82524134,1869.105923,1264.30677681,4759.96317068,1315.93056801,5740.1400097,4321.66007687,1124.15435006,8031.60429708,9955.82412591,6533.20133163,5407.74015265,4779.42430954,672.932141655,1105.54549398,2985.44013085,2216.93812143,682.57656577,3865.26373763,5407.20226161,4888.2558337,2159.75493262,1185.84086508,6081.13951174,3310.3009615,4234.47154424,2323.28333547,4528.87464844,1643.26653362,790.432862471,1403.98243676,1322.67889297,2143.95061354,1655.18099879,4296.71387879,1498.20798898,4960.32270761,4866.1436191,1048.92662941,8738.32643721,9796.16215647,6422.67578141,4542.34996207,4262.22570944,414.013439498,5264179_HCP_run-01
1098.26869302,3083.79856652,1963.48688999,668.945643598,3575.25465652,5320.32244839,4625.58531314,2121.09261171,1051.47078299,6263.51574163,3606.64998563,3751.18541135,2202.26172535,4915.87159466,1645.80725849,1079.5662688,1875.78046047,1177.23152826,1918.6534429,1315.29758294,4814.69692139,1335.29748511,5817.01682527,4352.0138005,1116.65173478,8302.95606066,9879.56956382,6477.56199767,5362.2856619,4853.14167566,688.58162505,1110.87958313,3075.86949326,2237.74619455,647.021791177,3814.75242296,5405.44455827,4701.52080553,2089.67814678,1210.22351018,5998.74583546,3134.81342265,4179.25532189,2358.27149545,4392.47205859,1598.87448188,836.872944665,1271.72580012,1239.22063196,2129.4534047,1681.97419663,4294.33364676,1499.2457888,5024.45230663,5086.55333813,1040.01779963,8698.2105614,9753.72950618,6378.19957752,4567.80963313,4252.44163546,426.136942757,5264179_HCP_run-02
1104.35653157,3248.75516427,1984.49077878,690.413454727,3599.31468041,5424.78703836,4796.96455519,2042.6077204,1107.46007296,6234.0419169,3361.84992979,3879.43885136,2087.3688494,4861.42959778,1648.81151277,1070.73469448,1859.64107378,1082.83734949,1864.24204563,1370.6916025,4653.91331922,1377.72307794,5855.09012299,4354.36707876,1188.55838586,8285.15544796,9935.9730595,6462.28844589,5323.41878641,4947.49194842,658.057206367,1143.73352639,3195.03745365,2240.07293992,626.863095771,3791.72076932,5469.50787807,5049.14957597,2063.21239358,1199.98766872,5827.98783849,3391.54764537,4306.07463983,2115.32352633,4594.72420728,1649.54969042,797.692025564,1339.24421016,1310.22508001,2127.71103715,1739.69897894,4322.29975428,1565.15080451,4999.98221216,4911.60753328,1071.5551746,8828.66892637,9918.61440371,6460.14588605,4449.76900597,4368.56891573,406.683758827,5264179_VNav_run-01
1098.72669691,3202.1350046,1807.05067327,740.168604533,3710.88524566,5385.1479913,4578.81912565,2131.22707968,1067.65051616,6671.69044165,3289.33675524,3757.51732571,2344.09769893,4907.75565434,1638.94521674,1054.94410536,1816.65437785,1058.68223762,1918.67527374,1159.91946083,4754.7678615,1343.59359919,5884.31680693,4370.98898633,1143.57089075,8246.14861093,9914.06982758,6488.2212281,5405.44705187,4940.18337685,660.887806007,1127.89751765,3242.58612067,2269.66848549,580.191205976,3865.22318596,5498.35558639,4888.82829749,2098.01942738,1234.70100766,5843.25933067,3171.49530081,4218.61625455,2161.2296625,4570.28818549,1631.78278037,832.034208038,1327.30690756,1279.44009331,2177.84830371,1707.45317333,4292.37761648,1534.89489164,5039.86921371,4917.41148859,1051.00250066,8706.39395411,10031.8433622,6486.14488109,4438.83645466,4391.4760025,404.628580224,5264179_VNav_run-02
1147.12367499,3194.4079114,2005.21089901,746.583822733,3550.63661606,5453.87984438,4931.83075727,2098.68460321,1110.23797701,6205.11450471,3287.46856813,3910.66314536,2191.38455254,4894.44802721,1643.1710723,1020.30319591,1865.2298165,1105.81899736,1884.99568886,1355.2234941,4694.7763682,1342.39607603,5859.38547047,4455.7309231,1174.20368355,8146.83511444,9941.26399536,6425.70722978,5310.68495415,4849.15032813,665.448773885,1118.40918982,3093.52097737,2190.67435772,539.478728313,3827.77152917,5482.75018509,4830.63013905,2038.62425868,1194.12974295,5944.72326199,3109.19863925,4195.4552986,2209.07771056,4565.17124833,1660.1451405,810.056093884,1358.41439293,1337.60183639,2138.5686237,1733.23247988,4340.82699716,1483.85604304,5018.64127885,4942.24756839,1050.29046147,8822.08647264,9853.42090086,6469.63690815,4456.87839434,4271.05143226,418.886435807,5264179_VNavNorm_run-01
1090.65787539,3156.87705082,1983.84569123,638.282015794,3494.74740525,5393.56162251,4720.58095489,2142.11782897,1088.6738473,6258.42884855,3160.82275077,3876.05873279,2389.12040629,4986.61312399,1644.82013943,1014.39767523,1822.37862025,1119.81723113,1856.56489203,1330.40350775,4670.96613191,1381.93561635,5847.75867563,4379.77270094,1150.52627029,8143.27039976,10017.3390959,6418.6724304,5545.63445841,4852.64573286,676.359750001,1123.02895721,3058.79971994,2226.48169001,602.3537512,3828.33793198,5443.08573427,4822.18508575,2096.27850076,1249.34312511,5910.70795152,3383.96765156,4124.1065121,2135.76638991,4477.92586977,1634.43362768,816.204782997,1430.98182588,1306.02748036,2090.1260202,1701.33640202,4334.844094,1517.02902898,4960.27159817,4958.41003278,1071.72748518,8849.08078368,9962.85362689,6373.21744829,4439.50160775,4316.47582274,401.446575152,5264179_VNavNorm_run-02
777.608528558,3101.4597715,1985.42757338,478.308041129,4380.45642376,6991.34930851,5060.92471315,3226.23195539,1471.44185064,7503.22998807,2734.20312244,4443.39912715,2118.89253777,5395.40488026,1940.79826733,930.773895552,2301.66806797,1373.2707696,1573.92569615,1322.46006332,6317.50709631,1498.64704322,6769.48120088,5103.42895859,1243.01319081,9457.68598333,10064.5475152,7369.18959359,5647.63148198,6631.30490234,510.278612392,622.828098571,2966.94726124,2081.14707629,517.49651899,4042.11783427,9295.74041821,4670.52367875,2891.65700479,1344.44229806,7517.54052181,2627.97131588,4680.43903478,2911.77869253,5566.00933428,1989.55823185,789.394560408,1618.57944127,1373.75735602,2022.78875821,1598.69548468,6157.47519866,1492.77952458,6853.79239231,4785.63450096,574.77743573,9315.40246363,10878.5577889,7337.9067233,5569.52170992,4600.47633149,406.128125306,5273152_HCP_run-01
1212.84205725,3234.87356377,2122.38935553,724.062886679,4676.34391701,7118.07168337,5446.64866773,2895.49097943,1541.06862541,7354.68633711,3721.85378068,4465.33050752,2758.5019339,5987.85404077,2009.11424099,996.045515143,2486.72013582,1285.81782453,1751.86939424,1373.00614635,6379.23262828,1754.64510655,6816.39758392,4925.50309071,1531.12927762,9193.35009695,12272.8741345,7649.07211076,5718.73775631,6903.36675621,502.525111396,875.072918318,3245.81062243,2156.92962182,715.607840264,4638.23877796,9017.59458527,5624.55275274,2566.37886603,1433.0061556,7516.80664385,3510.45250449,4603.42453558,3133.12302189,5711.4821435,2099.07700723,799.568525959,1869.2561994,1825.95094229,2183.70235236,1578.69982794,6117.65087036,1993.70429107,6554.98399308,4947.36159315,974.260578422,10171.782861,12574.190608,7354.08916639,5102.29020614,4693.96077493,336.757711468,5273152_HCP_run-02
1207.15000463,3247.12153107,1854.89248213,918.680301701,4883.05248421,6947.52566663,5585.8587986,3106.56481701,1711.14602286,7440.39512359,3940.39558937,4044.55525685,2771.4280313,6116.83084546,2083.22574533,970.746568615,2550.52279416,1216.00437038,1763.15577374,1040.36843471,6451.76601216,1928.51177627,6862.62518032,4980.72422724,1554.49246843,9217.19384719,12487.3835372,7318.61675207,5962.61526893,6552.11093621,467.979026645,889.605098214,3134.12893961,1995.99803951,837.351225259,4813.72882238,9334.70158884,5681.96606814,3130.36660512,1550.09356991,7617.37351962,3487.49108097,4510.83614184,2897.81642506,6007.47623825,2140.23908157,847.27264063,1880.26833413,1713.12894015,2286.01999012,1408.39807325,6371.28591026,2185.4355756,6556.33753855,4690.02176552,1003.87589909,10308.4895051,12949.730661,7455.84343243,5276.59539067,4689.20450398,364.146465966,5273152_VNav_run-01
1135.36066372,3447.13478928,1787.62788356,952.742660456,4923.47903462,7137.86296961,5364.97643695,2828.86332083,1643.87049108,7367.84878469,3698.17238245,4194.65612665,2843.3948506,6000.50202632,1965.1420656,1035.41632229,2534.70044725,1192.91918265,1771.64599579,1100.23371902,6250.92530055,1853.27809975,6860.71893164,4910.01636397,1545.97639848,9275.80958025,12460.3662944,7426.92631829,5748.74028811,6690.09059661,473.899209046,1036.52715742,3243.38864574,1819.35554877,798.474980231,4742.36077061,9562.20875283,5910.02563703,2785.63527541,1532.80341037,8178.16300618,3173.68320241,4520.04669486,2652.05209708,6044.60496266,2169.19523392,880.393716537,1893.54830737,1780.11327943,2179.30492514,1393.96087094,6308.8458876,2091.5152705,6565.2056556,4701.20523717,1195.60868027,10395.8048941,12632.9774889,7518.64024202,5324.39596677,4795.45595153,366.004893715,5273152_VNav_run-02
1223.81139743,3216.23285193,2107.23649153,824.586132366,4746.79734669,7053.89190174,5577.01048382,3156.76350778,1659.66797516,7473.77008607,3921.01507297,4601.09537256,2637.55996034,6093.79081055,2054.68162068,1010.91977256,2522.58698034,1212.97101455,1828.59255974,1334.86356159,6446.89626491,1916.708448,6868.78861451,5209.56478365,1560.03863675,9238.00297401,12307.2746531,7516.40314232,5810.91981644,6700.52225749,483.943885104,868.962678917,3155.44094028,2080.13751322,830.51774116,4646.00562792,9370.4026627,5729.73359158,3118.86576166,1509.30064633,7601.73615914,3390.74268866,4585.13166682,2690.08012973,5952.99630427,2117.98615579,817.727118017,1923.64700268,1719.75689461,2291.35481562,1541.02782025,6283.59026226,2111.89962046,6645.18450731,4967.94826066,1133.4879337,10291.4174494,13213.9783823,7336.469738,5120.89508932,4803.10527067,363.729351585,5273152_VNavNorm_run-01
1127.51481603,3299.32182798,2054.15885932,821.613051607,4772.21931171,7222.38634131,5583.98891246,2960.81097994,1650.64279422,7487.6853622,3666.83635068,4611.38080699,2521.08396191,6077.44304792,2015.10617696,1054.80817527,2558.83743875,1164.01338793,1821.6958909,1289.69080795,6401.91797251,1809.93071452,6913.10784599,5200.22087495,1541.72223964,9196.69377715,12578.4396181,7824.95701437,5736.20545934,6794.91341036,497.603170105,957.299261488,3145.1097764,2305.90374229,770.208586882,4617.65526998,9412.15127833,5855.50143081,2908.89587275,1506.93930432,7413.31629879,3372.06799323,4579.32944966,2865.79135143,6232.31395931,2135.54524901,872.224382442,1918.51217032,1838.52009498,2121.19502263,1701.45541733,6325.51753662,2098.71513533,6674.62065584,4942.34918666,1056.32585497,10467.3731436,12772.0958684,7674.79876655,5298.09467976,5001.84260305,371.340261951,5273152_VNavNorm_run-02
553.924227681,1873.99297105,1732.96497365,664.524520252,3191.33112824,4882.26747956,3298.88413532,2185.6228235,1436.79286509,5019.94787264,2184.77480217,2234.14433089,1941.67875062,2552.69290252,1663.4967935,1095.71979316,1790.41749769,641.968265227,1454.85250702,668.399704633,5233.28972972,1088.52106289,6412.86832677,4596.61725444,708.794313878,3876.96396748,7876.86039023,6295.76140995,4389.06873722,5280.08894026,524.653030857,530.171922461,1661.92107031,1184.82803347,514.863741724,2507.64943382,7386.77763746,3407.26197935,1825.10507799,1219.61110444,4081.74639553,1994.4676004,1619.35270014,1512.11801849,4479.07023807,1510.19665317,743.733638586,1059.58907214,796.630615362,1075.23608848,718.474065639,4919.79866907,1125.85570244,5684.54463905,4601.37741394,347.132304697,3739.26117395,7465.73372898,6233.58871295,4709.36643168,4992.84107119,430.432619371,5275632_HCP_run-01
799.7835087,2206.26062973,1820.72953631,791.62838848,4665.12877404,6417.37364894,4718.76854961,2277.87512544,1594.6177843,7369.43940304,2977.47066659,3948.83481812,2395.66272144,4836.10210366,1616.60184948,1080.67345068,2786.51823118,1304.51716698,1384.31990372,1262.15583386,5171.94513542,1304.18159893,7057.24107689,6489.47938925,964.019831572,4537.58355758,9441.20203525,9494.66821247,5113.45333647,7768.09491007,538.634376678,827.759551882,2404.14706037,1736.14898926,631.605161391,3688.69621064,6200.29664621,4766.16514285,2094.28746565,1048.49203322,6763.12752696,2701.73562241,4254.35305877,2809.92763063,5919.00419689,3277.94867393,862.91794433,2472.71957603,1460.28284649,2865.3174104,963.43884662,5196.47830011,2044.74427804,4911.24701388,4181.77601917,756.349662507,9480.16519724,11175.3541486,6132.36980227,4979.53244401,5387.94133954,515.44262244,5275632_HCP_run-02
836.762327084,3019.92339883,1644.93595337,813.902666205,5163.17516814,7005.2569542,6191.09038403,2373.46400184,1498.12046779,6859.08235358,4295.0444424,3943.62314477,2291.82628327,5840.58313128,1742.39378149,1031.86621514,2293.31573007,1408.50945359,2136.36861338,1119.41822311,5996.64764401,1562.23741602,7357.70028011,6409.30332351,1008.05749381,9769.09795264,10767.4463436,10632.5446177,6222.5404812,8185.16389509,630.013344812,669.689223784,3193.07371006,2050.20415417,611.221645505,4219.66735747,10312.3840092,6074.52292651,2244.66317133,1509.36648778,8395.76665074,3307.97425551,3698.30698824,2422.29195105,6188.42599646,1628.14373307,1198.76452771,2047.99567877,1714.04526825,2450.35827756,1259.19935414,5785.08894065,1557.10725625,6493.62762936,6137.52962426,670.040070059,11212.3074919,10296.2000808,9523.92280897,4990.09924648,4695.40883538,443.595983128,5275632_VNav_run-01
873.099485864,2622.77800734,1737.32894811,973.767325816,5209.88980619,6987.08757241,5915.29540243,2405.44904172,1660.25407104,7501.95931735,4140.19546398,4299.74218527,2427.82277851,5768.86555809,1791.43591098,1019.33941138,2234.08261438,1309.69324041,2131.49346271,1141.66510925,5781.96730612,1436.0889208,7111.50371286,6412.00094841,1074.68949794,9670.37135602,10241.6016991,10822.4588278,5817.53733606,7949.17976386,622.318751556,866.673323876,2497.25204852,2095.20544637,697.33949993,4143.47156343,7290.58861427,5106.79331168,2742.36839215,1277.80132954,8444.33354637,3204.66584478,4328.46629947,2515.03199568,6144.72473182,2212.44789504,924.982836075,2499.46366991,1775.31293311,3361.62073405,1324.16209432,5430.53171412,1535.72806175,5762.9563553,4651.68461034,786.552601106,15604.2441791,11453.1027512,6559.39113442,4977.90101252,4830.61199024,492.307974926,5275632_VNav_run-02
830.135122954,2769.77382,1742.50343551,1006.68585001,4884.12363336,6983.52201937,6108.60959718,2406.80269064,1512.92416159,7347.12965542,4117.0236989,4010.67824247,2354.56901403,5795.53135691,1677.71847242,1004.56432179,2339.04511185,1473.48123275,2210.7491706,1214.87117221,6070.45774769,1548.60687412,7256.42488999,6154.81475909,1037.93323382,9761.14182438,10786.1310337,10516.1280234,6043.49624684,7967.39589584,597.684825323,877.603853188,2401.88776177,1986.11417789,670.38288037,4025.3707788,9598.96092684,5336.5040229,2026.90534881,1283.84095531,8763.70095235,3523.36626472,3931.21175484,2651.46086458,6061.45635596,2652.29048919,928.782914382,2162.36879304,1941.08636801,3967.74884464,1272.00055156,3709.03211252,1626.74445574,5712.56729389,4666.92538972,718.04703541,15207.2009525,12032.479244,6205.12627612,4924.53908571,3907.93808822,455.764475211,5275632_VNavNorm_run-01
799.161504039,2610.22618449,1796.21211814,985.975377645,5064.45860927,7080.10300416,5992.64169733,2262.86603501,1619.05823191,7556.79403713,4088.52245862,4282.80855981,2686.9205558,5798.06628726,1777.05537896,1027.30824782,2229.45647765,1407.60291479,2090.54966641,1174.31565907,5751.70792878,1507.73719781,7125.78552904,6589.4297641,1226.68803273,9447.00673505,10368.7544378,11210.3348973,5730.62324475,7895.11070092,612.518873656,880.000853295,3070.28367051,2131.44027674,615.410069435,4169.99974536,9472.89063565,5396.09624539,2762.13738251,1382.97402262,8743.44296934,3323.70554275,4362.6558597,2682.11347342,6213.97175576,2439.10157585,937.419905339,2935.13799909,1940.94708408,2953.10983493,1315.35760726,4301.53507046,1552.98994677,5846.42060542,4413.85915686,851.886636488,14392.6726631,11936.1566066,6235.88055719,4894.91750786,3619.09487385,510.787396308,5275632_VNavNorm_run-02
733.979047148,2718.81729082,1296.61813515,732.613446332,3551.31319326,6148.61083241,4655.48756303,2350.56466547,1457.73305581,5380.14605351,3578.90400334,1884.26027715,2219.568592,5003.53675168,1524.39895134,920.78018768,2430.76579168,1625.38833266,2076.10942092,942.491247964,4841.93601467,1366.4225973,5538.47324093,2774.55005116,936.512609709,9756.92647477,11523.2044588,6400.67082052,5784.9691638,5964.70354514,708.312220098,1044.51535993,2557.15705371,1770.73494454,747.541685914,3819.92973487,7482.07776891,4149.17112112,2290.75154429,1320.13132946,7285.11249054,3680.72552353,2661.23511972,2247.69622213,4877.96402229,1726.23993455,652.606649298,1884.11932816,1859.83166009,2718.91874649,1084.92820162,4783.18824527,1745.7499253,5617.85867637,4175.70572621,704.300972591,9294.71554663,9822.2766011,6638.78710496,5429.29783404,3987.91885474,433.656017656,5279001_VNav_run-01
694.266112131,2729.88325983,1404.20295616,992.005439435,3849.14845697,6167.05044547,4622.90776051,2276.08024068,1420.15702175,6125.83936372,3781.42023436,3288.73204904,2367.25495538,4888.27195325,1675.42725852,934.552904046,2423.27654941,1533.51609458,2049.7945339,931.281162478,4787.55659804,1316.81729166,5360.51405972,3293.98832477,946.328510559,9667.98805264,11728.6173674,7046.47713397,5712.99133421,5794.7531482,667.834122382,1043.74220164,2640.79104551,1672.96932245,790.509026712,4992.79966694,7075.29978707,4322.64202526,2110.5619824,1330.23377428,7052.78432654,3486.31425993,3703.13347814,2591.40337134,4970.4662974,2004.779713,843.508618208,1799.70296696,1637.10025299,2807.84717868,1200.66639534,4758.85598958,1925.03546937,5800.07409635,4110.04076094,803.842979673,9415.05185323,10108.6177304,6552.25024017,5446.93231325,4235.5672844,394.288379808,5279001_VNav_run-02
740.258368529,2879.27259999,1696.69035216,715.819175043,3947.47738083,6811.56125581,4222.97871786,2242.9554455,1399.14563964,5281.5606496,3524.03872967,2148.69195528,2147.50315538,4964.02618293,1571.97736205,897.392359279,2415.62815333,1553.35744224,2120.85843942,1017.68612159,4927.86645527,1293.98313779,5542.08518626,3716.76911831,932.555705041,9394.22037996,11865.6939321,6865.46409984,5627.48591617,5826.44467605,605.201188924,1050.26007607,2522.7946992,1710.47981094,685.173370475,3789.79851,7852.92287761,3984.03277682,2414.76348469,1259.09328555,7078.07150732,3356.92752007,3987.50189313,2384.4418806,4629.03383648,1690.94270122,665.579312239,1874.8524196,1910.26102772,2710.66773161,952.236560956,4791.50558733,1759.94768442,5626.91049313,4711.15398805,714.97971014,9249.03009518,9865.999811,6995.40346455,5324.59166908,4072.03551193,441.975249269,5279001_VNavNorm_run-01
713.355212714,2784.72772587,1697.69270802,1169.31627254,3784.16074185,6385.1896409,4523.66654246,2279.81005117,1337.28804763,6669.05028971,3794.34891393,3297.37104025,2207.49859921,5114.98185546,1630.95907415,967.807340157,2442.59967077,1538.40692779,2025.45118702,954.990957769,4857.41293871,1307.55278071,5382.38041805,3929.16433281,950.604907815,9669.96505815,11852.1669983,7336.82241082,5684.82977693,5687.34392953,634.071729804,1086.05649193,2681.22555747,1876.01510504,877.266909538,4794.08650769,7634.35020559,4345.09443768,2183.90527302,1432.20730236,7308.22040013,3579.51617378,3713.13980679,2663.45328923,4974.33506396,1727.2092133,862.32025742,1801.73487431,1728.60803766,2906.59971029,1287.68490728,5179.88426691,1854.44311804,5935.51612707,4585.93754851,761.785089348,9598.78866749,10208.740019,6680.81571378,5599.0622328,4404.80036611,438.194651277,5279001_VNavNorm_run-02
